CustomerID,Date,Amount,Category,Location,Payment_Method
204,2023-11-06,1164.85,Grocery,Chicago,PayPal
442,2022-11-23,1471.6,Clothing,,Cash
285,2022-07-07,1737.85,Electronics,,Credit Card
181,2023-11-11,1866.99,Beauty,Los Angeles,PayPal
283,2023-08-27,1518.56,Grocery,,Credit Card
485,2022-06-16,483.82,Toys,New York,PayPal
90,2024-03-17,17.02,Beauty,Houston,Debit Card
228,2022-01-01,517.18,Home,,Credit Card
119,2022-02-21,1472.02,Clothing,Phoenix,Debit Card
391,2023-09-27,347.05,Grocery,Chicago,Credit Card
487,2023-01-27,1702.88,Electronics,Houston,Credit Card
74,2023-11-06,64.92,Beauty,Chicago,Credit Card
351,2024-04-30,1679.49,,Houston,Debit Card
112,2024-01-01,1878.18,Electronics,New York,Cash
238,2022-10-05,841.56,,,Credit Card
439,2022-04-24,403.23,Books,,Credit Card
330,2023-09-25,510.54,Clothing,Houston,PayPal
103,2023-02-03,691.42,Toys,New York,
92,2023-11-06,1788.47,,Chicago,Credit Card
458,2022-02-02,838.2,Books,,PayPal
93,2022-02-16,1635.77,Beauty,,Credit Card
440,2023-06-08,1096.46,Electronics,New York,Credit Card
290,2022-11-03,1391.64,Electronics,Los Angeles,PayPal
228,2024-03-01,527.31,,Los Angeles,Debit Card
220,2024-03-26,384.7,Beauty,Phoenix,PayPal
390,2022-06-19,711.46,Toys,,Cash
116,2024-02-19,265.0,,Phoenix,Credit Card
491,2023-05-28,1747.54,Home,Houston,
90,2024-01-14,549.84,Home,,Cash
428,2023-08-19,1559.84,,Phoenix,Credit Card
219,2023-10-26,1266.53,Clothing,Chicago,Debit Card
490,2022-09-26,544.37,,New York,Credit Card
43,2023-04-08,1684.92,Home,Houston,PayPal
435,2023-11-27,1752.45,Books,Houston,Cash
462,2022-03-10,729.16,Toys,,Credit Card
419,2023-09-16,1138.22,Electronics,Los Angeles,Credit Card
357,2024-05-13,211.09,,Chicago,PayPal
233,2024-05-07,1119.82,Electronics,Chicago,Debit Card
386,2022-02-04,668.3,Electronics,Los Angeles,
137,2023-08-30,1013.48,Books,New York,Credit Card
226,2022-01-23,1633.02,,,Credit Card
70,2022-07-07,835.47,,Phoenix,
42,2024-02-29,1018.92,,,Cash
112,2022-12-04,1349.27,Electronics,Houston,Credit Card
294,2022-11-08,1356.27,Grocery,,Cash
445,2024-02-14,957.97,Beauty,New York,
409,2022-11-27,1694.8,Toys,Phoenix,Debit Card
61,2022-03-02,517.35,,Houston,
280,2023-12-01,1443.81,Electronics,Houston,Credit Card
430,2022-03-13,798.46,Grocery,Phoenix,
8,2024-04-09,1156.24,Grocery,,Cash
42,2023-08-04,1630.97,Grocery,Houston,Credit Card
215,2024-02-27,400.19,Books,Houston,Credit Card
469,2023-07-01,840.01,Toys,Phoenix,PayPal
301,2022-01-31,404.56,,,
453,2024-02-29,467.18,Home,Chicago,
308,2022-04-26,557.38,Beauty,Houston,Credit Card
133,2023-06-28,316.44,Toys,Los Angeles,Cash
381,2023-11-06,1570.56,Electronics,,Debit Card
356,2024-01-29,141.44,,New York,Credit Card
441,2023-01-31,1264.38,Toys,,Debit Card
176,2023-06-25,1155.6,Electronics,New York,Credit Card
130,2023-08-18,1841.23,Grocery,,
169,2024-03-04,83.23,,New York,Cash
212,2022-02-13,887.0,Electronics,Los Angeles,Credit Card
277,2024-05-29,121.84,Grocery,Houston,Debit Card
308,2023-07-18,339.45,Toys,,PayPal
168,2022-01-31,1317.63,Electronics,Houston,Debit Card
338,2022-12-14,1902.33,Grocery,,
142,2023-03-06,1075.07,Beauty,Phoenix,
308,2023-01-30,1715.74,Grocery,,Credit Card
68,2022-05-17,1679.75,Books,Phoenix,Credit Card
326,2022-06-29,1988.47,Beauty,Los Angeles,
136,2022-08-12,645.39,Beauty,,
130,2023-06-19,1357.74,,New York,Credit Card
377,2024-04-09,1320.47,Grocery,Chicago,Debit Card
192,2023-09-03,27.32,Clothing,Los Angeles,Debit Card
128,2022-09-30,1135.45,Beauty,,
313,2024-02-19,892.21,Grocery,,PayPal
163,2024-02-23,1781.71,Toys,New York,PayPal
358,2022-09-19,997.48,Clothing,,Cash
405,2022-10-13,1356.14,Books,,Credit Card
140,2023-06-07,1089.04,Clothing,Chicago,
256,2023-01-14,545.65,Beauty,Houston,Debit Card
492,2023-03-15,67.27,Beauty,,Credit Card
320,2023-02-22,560.24,Clothing,Los Angeles,PayPal
291,2024-05-25,1773.81,Grocery,Los Angeles,
132,2023-06-22,767.77,Grocery,Houston,Cash
6,2023-02-12,136.07,,Phoenix,Cash
97,2023-01-22,1216.65,Grocery,Phoenix,
488,2022-09-11,422.83,,,Credit Card
205,2023-04-21,1417.33,,Phoenix,Debit Card
400,2022-11-05,234.05,Toys,Phoenix,Debit Card
486,2022-09-15,1789.38,Books,New York,PayPal
3,2022-10-24,587.96,,Houston,Debit Card
371,2022-03-10,1912.73,Toys,,
437,2023-08-01,132.14,Toys,New York,Credit Card
416,2022-11-26,296.13,,Houston,Debit Card
314,2023-10-22,647.72,Beauty,Chicago,Debit Card
342,2022-05-19,586.67,Electronics,Chicago,Cash
333,2023-06-16,357.13,Home,,Debit Card
478,2023-03-13,850.5,Clothing,Phoenix,PayPal
318,2023-08-06,1879.73,,,Credit Card
439,2023-07-01,254.73,Electronics,New York,Credit Card
126,2022-01-03,891.63,Beauty,Houston,Credit Card
221,2023-05-07,297.4,Toys,,Credit Card
408,2023-05-18,507.83,Grocery,Chicago,Debit Card
337,2023-11-08,1233.53,Beauty,New York,Credit Card
251,2023-10-20,330.81,,Chicago,Credit Card
45,2024-02-20,1323.11,Electronics,Los Angeles,
319,2023-08-21,1191.22,Clothing,Phoenix,Debit Card
100,2022-02-11,371.65,Grocery,,PayPal
159,2023-04-05,566.09,Electronics,,PayPal
14,2023-07-02,826.13,Grocery,,Debit Card
34,2022-01-06,1380.57,,Houston,PayPal
388,2024-03-16,937.15,Electronics,,Cash
500,2023-05-10,1387.1,Grocery,,Cash
41,2023-01-28,377.1,Toys,New York,Cash
286,2023-06-06,-7.07,Home,Phoenix,
378,2022-11-25,1789.35,,Chicago,PayPal
318,2023-01-10,490.24,Clothing,Houston,Credit Card
421,2022-02-21,562.96,Books,,Credit Card
164,2022-05-01,1074.55,Electronics,,Debit Card
404,2022-06-03,348.2,,New York,
196,2022-06-14,1532.03,Electronics,Los Angeles,Cash
421,2023-02-13,1365.83,Toys,,
338,2023-07-08,15.02,Beauty,Chicago,Debit Card
174,2023-01-27,557.79,Beauty,,Cash
105,2022-12-17,1438.87,Grocery,Los Angeles,Credit Card
310,2022-11-04,519.93,Electronics,Phoenix,Cash
391,2023-03-19,969.64,,,Cash
497,2023-11-27,1428.43,Clothing,Phoenix,
323,2022-10-16,1729.96,Clothing,New York,Debit Card
467,2023-02-04,750.93,Clothing,Chicago,Cash
174,2022-12-18,317.65,Beauty,Los Angeles,Debit Card
58,2023-02-17,55.02,,,
82,2022-11-18,444.04,,,Credit Card
488,2023-12-30,549.82,,,
30,2023-11-27,1782.34,Grocery,,Debit Card
385,2023-02-04,1489.25,Home,,Debit Card
216,2023-05-13,1605.85,Beauty,Los Angeles,Credit Card
168,2023-08-14,745.61,Electronics,Chicago,Debit Card
71,2022-03-17,1477.12,Toys,New York,Debit Card
417,2023-04-05,1.93,Beauty,Phoenix,Credit Card
476,2023-02-07,465.37,Beauty,Houston,Debit Card
5,2022-05-13,1459.18,Clothing,,
429,2022-05-04,12.01,Books,Phoenix,Credit Card
85,2024-01-29,466.89,Electronics,Los Angeles,PayPal
312,2022-06-11,1374.0,,,PayPal
357,2022-08-25,1713.51,Grocery,Houston,Credit Card
367,2022-02-14,257.43,,Chicago,Credit Card
339,2024-04-10,539.44,Grocery,New York,PayPal
286,2022-10-16,1383.91,Home,Los Angeles,Cash
286,2024-01-06,1091.53,Beauty,Chicago,
109,2024-05-09,1688.99,Home,Houston,Credit Card
86,2023-12-04,735.7,Clothing,Houston,Cash
162,2023-01-25,14.26,Beauty,New York,Credit Card
159,2022-02-01,889.77,Toys,Houston,
216,2023-02-20,22.23,Books,Chicago,Credit Card
187,2022-07-23,1358.6,Clothing,Houston,Debit Card
326,2023-03-10,989.07,Clothing,Chicago,Credit Card
270,2022-03-05,740.57,Grocery,Chicago,PayPal
126,2022-11-11,879.1,Toys,New York,
136,2023-01-10,419.73,Home,,Credit Card
164,2022-05-07,1141.07,Clothing,,
327,2023-02-12,863.8,Toys,,
110,2023-02-02,1769.2,,Los Angeles,Debit Card
366,2022-09-28,1250.67,,Houston,Credit Card
4,2023-04-25,88.84,Grocery,Los Angeles,
434,2024-01-19,168.29,Toys,Los Angeles,Credit Card
52,2022-06-17,41.32,Home,Houston,Credit Card
98,2022-05-28,1377.31,,Los Angeles,
290,2023-02-19,571.08,Electronics,Los Angeles,Cash
165,2022-06-17,1629.11,,Houston,Cash
335,2022-06-19,872.99,Books,Phoenix,
370,2022-12-13,1299.93,Electronics,Los Angeles,Debit Card
12,2022-09-15,1374.37,Electronics,New York,Credit Card
117,2022-06-29,1027.69,Toys,Los Angeles,Debit Card
254,2023-09-12,1177.89,Grocery,Phoenix,Credit Card
248,2022-11-25,1722.66,Home,,PayPal
65,2022-02-28,1828.83,,Chicago,Credit Card
427,2022-10-19,1969.21,Books,,Debit Card
389,2023-10-03,1446.66,Grocery,Los Angeles,Credit Card
240,2022-03-19,822.48,,,Credit Card
206,2024-01-18,951.07,,New York,Debit Card
27,2024-03-27,59.45,Home,Los Angeles,Cash
156,2022-10-22,160.48,Electronics,,Credit Card
153,2022-05-16,1794.59,Toys,New York,
223,2024-02-16,727.32,Grocery,Houston,Credit Card
21,2023-02-19,373.73,,,PayPal
407,2023-02-18,1764.91,Toys,Houston,
294,2022-11-19,1185.98,Books,New York,Cash
301,2023-08-08,1355.58,,,PayPal
307,2022-09-21,1193.47,,Houston,Credit Card
318,2024-04-13,620.3,Toys,Phoenix,
107,2023-03-03,1547.91,Beauty,Chicago,Debit Card
382,2023-08-28,507.09,Beauty,New York,Debit Card
368,2023-12-22,1868.47,,,
444,2022-12-04,1227.99,,Chicago,Debit Card
3,2022-07-06,1366.96,Beauty,,
449,2022-07-17,1631.41,,,PayPal
154,2023-10-15,314.85,Beauty,,Credit Card
357,2024-05-17,1021.92,,Phoenix,Debit Card
66,2023-06-23,1282.35,,New York,PayPal
498,2022-03-11,769.75,Electronics,Houston,
375,2024-01-11,503.39,Home,Houston,PayPal
295,2022-10-05,776.74,Home,Phoenix,Credit Card
320,2024-03-04,1591.53,Books,,Cash
2,2024-05-28,1835.84,Grocery,Los Angeles,Credit Card
26,2022-03-02,1143.6,Grocery,Houston,Credit Card
68,2022-12-31,1800.75,,,Cash
143,2023-11-13,1852.85,Beauty,Chicago,PayPal
184,2022-12-27,190.75,Grocery,Chicago,Credit Card
3,2023-04-03,668.53,Beauty,,Cash
150,2023-01-01,133.3,Beauty,Chicago,PayPal
79,2022-09-20,1721.77,Toys,New York,Cash
242,2022-01-06,278.88,Books,Los Angeles,Cash
274,2022-01-18,1020.24,Books,,PayPal
445,2022-01-21,1916.25,Beauty,Los Angeles,Credit Card
153,2022-10-02,299.3,Books,Phoenix,
89,2024-01-19,87.51,,Los Angeles,Credit Card
395,2022-03-09,1645.58,,Phoenix,Credit Card
471,2023-08-13,1754.06,Grocery,,PayPal
79,2022-04-23,411.59,Beauty,Phoenix,PayPal
153,2022-02-13,922.72,Home,,Credit Card
252,2023-06-06,1947.1,Electronics,Phoenix,PayPal
328,2023-08-10,494.94,Electronics,Chicago,Cash
390,2022-05-24,1312.3,Beauty,New York,Debit Card
129,2023-10-29,1742.55,Electronics,,Debit Card
182,2023-09-07,1949.66,Grocery,Chicago,Cash
431,2023-04-25,374.33,Toys,Los Angeles,Credit Card
289,2023-11-12,914.27,Toys,Phoenix,Credit Card
313,2022-04-27,1309.18,Clothing,Phoenix,Credit Card
466,2024-01-09,309.52,Electronics,Phoenix,Cash
67,2022-11-24,1571.28,,,Credit Card
413,2022-04-19,1136.81,Grocery,Los Angeles,
87,2023-03-16,52.57,Home,,Cash
319,2022-06-19,913.09,,Chicago,Cash
435,2022-07-17,1396.59,Beauty,Houston,Debit Card
110,2023-10-20,1828.66,Clothing,Chicago,Credit Card
272,2024-03-28,1526.36,,Phoenix,Cash
399,2023-01-26,1644.89,Home,Phoenix,PayPal
281,2022-01-24,1866.46,Grocery,Los Angeles,Debit Card
74,2023-05-01,229.28,,Phoenix,Credit Card
453,2023-04-28,1355.41,Electronics,New York,
391,2022-11-20,1646.08,,,
344,2022-10-15,1617.94,,Phoenix,PayPal
37,2023-04-01,835.65,Home,Chicago,Debit Card
40,2023-07-12,1076.98,Electronics,,Credit Card
237,2022-12-28,1162.2,Home,Houston,Cash
298,2023-06-07,1975.01,Beauty,Los Angeles,Credit Card
108,2023-07-18,1018.57,Beauty,Los Angeles,Cash
80,2023-12-03,952.76,Clothing,Los Angeles,Debit Card
349,2022-04-28,1870.66,Electronics,,PayPal
281,2023-07-14,190.53,,Phoenix,
336,2022-04-11,1016.59,Grocery,,Credit Card
251,2024-01-03,1518.45,Electronics,,Credit Card
301,2023-05-08,1556.46,,Los Angeles,Credit Card
458,2022-10-09,1809.63,,,Credit Card
312,2022-02-17,477.65,Home,New York,Credit Card
236,2023-02-28,1723.13,Books,Los Angeles,PayPal
229,2022-08-30,1476.87,Grocery,,
112,2022-12-04,673.93,Electronics,,PayPal
464,2022-04-06,1044.84,Books,Phoenix,PayPal
144,2022-11-15,728.97,,Phoenix,Debit Card
40,2022-11-12,1774.41,Electronics,,
79,2023-10-26,1584.49,Electronics,Los Angeles,Credit Card
228,2023-10-05,1497.6,,Phoenix,Credit Card
299,2023-04-07,1232.0,,New York,Debit Card
499,2024-03-07,1251.4,Home,Houston,Cash
211,2023-08-12,1618.51,Electronics,,Debit Card
217,2023-03-14,1907.1,Electronics,New York,Credit Card
69,2023-05-07,429.45,,Phoenix,
61,2023-05-26,725.76,Grocery,Phoenix,
340,2022-04-17,1013.18,,,
20,2024-04-29,168.34,,Chicago,
329,2024-04-21,445.8,Grocery,Chicago,Credit Card
378,2023-07-18,687.39,Toys,Phoenix,Debit Card
409,2023-04-23,1819.87,Toys,Chicago,Credit Card
364,2022-06-30,1451.58,Home,,
279,2022-03-26,1842.37,,Chicago,
476,2023-03-11,117.92,Electronics,Chicago,Credit Card
460,2023-06-10,1325.45,Beauty,Phoenix,Cash
428,2022-04-12,448.13,Toys,,PayPal
198,2022-03-01,1407.52,Toys,,Cash
250,2022-10-22,41.92,Grocery,Phoenix,
275,2023-11-12,1270.21,Books,Los Angeles,Credit Card
218,2023-10-12,689.24,Electronics,Phoenix,
197,2022-07-11,224.32,Books,Houston,Credit Card
161,2022-09-04,548.55,Electronics,Los Angeles,Debit Card
358,2022-10-03,1223.57,,New York,Credit Card
107,2023-03-10,1102.99,Beauty,Houston,PayPal
9,2023-04-09,1224.68,Home,Los Angeles,
417,2022-10-08,580.47,Grocery,Los Angeles,Debit Card
180,2022-11-08,1701.45,Home,Houston,PayPal
415,2022-02-23,211.19,Beauty,Los Angeles,Credit Card
195,2023-08-05,1164.96,Home,,
314,2022-12-31,1161.12,Grocery,,Debit Card
225,2022-09-27,1621.9,Toys,Phoenix,Credit Card
475,2024-03-22,1837.68,,Chicago,Credit Card
381,2022-12-18,117.73,Books,,PayPal
474,2023-07-17,792.65,Grocery,Los Angeles,Cash
118,2022-11-04,932.33,Books,Los Angeles,Credit Card
185,2024-01-19,1475.26,Clothing,Chicago,
298,2022-06-02,708.77,Clothing,Chicago,
235,2023-04-23,1175.19,Home,Los Angeles,Credit Card
353,2022-11-26,563.68,,Houston,
49,2022-02-23,1393.71,Home,Phoenix,Credit Card
371,2023-05-07,1929.71,Clothing,Chicago,Debit Card
167,2022-03-08,492.84,Beauty,Houston,Cash
324,2024-03-30,19.71,,New York,Cash
24,2023-02-20,1258.03,Home,Houston,PayPal
390,2022-02-24,807.16,,,Credit Card
220,2023-11-04,387.82,Clothing,Chicago,PayPal
381,2023-02-18,56.81,Grocery,Los Angeles,Credit Card
258,2022-12-10,1953.38,Home,,Credit Card
469,2022-06-22,569.5,Clothing,New York,PayPal
14,2023-05-07,63.7,Home,New York,PayPal
302,2022-01-20,181.85,Beauty,Houston,Debit Card
379,2022-05-12,262.72,Grocery,Chicago,Credit Card
164,2023-08-25,252.29,Grocery,New York,PayPal
336,2024-01-27,1224.04,Electronics,,Credit Card
107,2022-11-11,410.24,Clothing,Los Angeles,Debit Card
187,2023-01-23,1910.27,Clothing,,Debit Card
376,2022-12-10,1663.13,Beauty,,PayPal
111,2023-05-28,793.45,Toys,Phoenix,Credit Card
3,2023-08-21,1019.12,Beauty,Los Angeles,PayPal
28,2023-08-21,1901.02,Books,Houston,Credit Card
243,2024-04-20,477.43,,,
319,2022-08-26,705.98,Clothing,Chicago,
197,2023-02-18,735.56,Home,Phoenix,Credit Card
392,2022-06-11,733.16,Books,,
318,2023-03-03,593.29,Toys,Houston,PayPal
208,2023-12-16,735.45,Toys,Houston,PayPal
202,2022-11-22,1330.52,Home,Los Angeles,Cash
353,2023-02-22,245.84,,Chicago,
149,2023-12-26,1507.51,Beauty,Houston,Cash
53,2022-03-25,304.87,,,
215,2024-02-02,1246.85,Books,Chicago,PayPal
338,2023-07-16,650.33,Beauty,Los Angeles,
212,2023-02-07,1458.77,Grocery,Chicago,Cash
328,2023-09-16,1501.62,,,
50,2022-08-18,1344.36,,New York,Credit Card
401,2022-07-21,1386.22,Clothing,New York,Debit Card
413,2022-05-14,752.87,,,Debit Card
459,2024-01-20,542.95,Books,New York,Debit Card
147,2022-07-21,1180.23,Toys,,Credit Card
166,2024-05-08,279.74,Grocery,Houston,
385,2024-04-15,374.42,Clothing,Houston,Debit Card
300,2023-08-26,1257.52,Toys,New York,Debit Card
294,2024-05-16,1326.54,Clothing,Los Angeles,
467,2022-10-27,1129.99,Clothing,Phoenix,Credit Card
345,2023-07-18,440.63,Home,Los Angeles,Cash
54,2022-04-21,331.31,Electronics,New York,Credit Card
127,2022-10-06,1460.08,Electronics,,Credit Card
119,2022-10-06,423.04,Beauty,,Credit Card
106,2022-10-08,1062.29,Clothing,Chicago,Credit Card
280,2022-09-29,168.11,Electronics,New York,Credit Card
111,2023-07-12,173.19,Beauty,New York,PayPal
364,2023-11-05,156.91,Electronics,New York,PayPal
473,2022-02-09,292.55,,,Credit Card
475,2023-07-12,1998.5,Clothing,Phoenix,Cash
150,2024-05-15,1537.11,Toys,Phoenix,
155,2022-06-09,1992.79,Books,Chicago,Debit Card
32,2023-08-03,1968.58,Clothing,Houston,Cash
472,2022-03-02,150.47,,New York,
405,2022-07-28,1752.58,Clothing,Phoenix,
434,2022-05-19,599.94,,,Credit Card
478,2024-04-02,1306.96,Toys,New York,Credit Card
274,2023-10-10,591.14,Grocery,Houston,
476,2023-03-23,947.64,,Chicago,Credit Card
441,2023-09-12,134.21,,,Credit Card
327,2023-09-22,1940.96,Beauty,New York,Cash
87,2022-06-05,229.13,Toys,New York,Credit Card
43,2022-08-12,656.31,Beauty,Phoenix,
339,2022-03-10,807.11,Toys,,PayPal
166,2023-11-03,988.66,Toys,New York,Credit Card
187,2024-01-08,1615.54,,Phoenix,Cash
315,2023-06-23,1828.95,Home,Houston,Credit Card
260,2023-09-05,434.02,Electronics,New York,PayPal
322,2022-12-15,859.7,Home,,Credit Card
187,2022-10-31,1771.89,Grocery,Houston,
234,2023-02-18,257.87,Home,Houston,PayPal
196,2023-05-03,35.34,Electronics,New York,PayPal
335,2022-04-24,1676.05,Electronics,,Credit Card
490,2022-07-04,513.96,,Houston,Credit Card
2,2024-04-12,817.82,,Phoenix,Credit Card
498,2022-04-13,966.58,,Los Angeles,Credit Card
87,2024-01-08,213.75,Home,,
143,2022-06-09,1047.28,Home,Phoenix,Cash
17,2024-01-14,1500.13,Toys,Houston,Cash
117,2024-03-11,194.58,Clothing,Los Angeles,PayPal
423,2024-03-03,621.98,Home,,Credit Card
85,2023-06-28,1180.02,Electronics,,Credit Card
328,2023-11-12,712.36,,Phoenix,Credit Card
238,2022-01-30,246.53,,New York,Credit Card
154,2022-10-22,1819.17,Home,Los Angeles,PayPal
171,2022-05-10,1571.15,,,Credit Card
135,2023-07-24,814.08,,Chicago,
66,2022-06-29,160.85,,,Cash
115,2022-12-19,990.42,,,
345,2023-04-21,1112.21,Clothing,,Debit Card
422,2024-01-13,1808.85,,Chicago,Debit Card
207,2022-01-15,631.06,Home,Phoenix,PayPal
469,2023-01-17,1180.64,Toys,,Credit Card
143,2024-01-25,-8.67,Beauty,Phoenix,Credit Card
26,2023-01-03,1786.66,,Phoenix,Cash
194,2022-02-19,770.9,Beauty,Houston,Debit Card
388,2023-03-31,1786.3,Clothing,Houston,PayPal
213,2022-08-17,830.69,,New York,PayPal
283,2023-01-02,432.1,Electronics,Phoenix,PayPal
371,2023-09-21,313.07,Beauty,Chicago,PayPal
397,2024-05-30,1817.89,Home,,Credit Card
346,2024-02-01,273.09,Toys,Los Angeles,Debit Card
3,2022-10-08,150.83,Grocery,Chicago,Credit Card
176,2023-02-12,1196.71,Home,Phoenix,PayPal
145,2023-08-22,1855.61,Beauty,Los Angeles,Credit Card
194,2023-01-13,898.88,Books,,Debit Card
74,2022-12-13,1348.07,Toys,Chicago,Debit Card
435,2023-10-18,1071.02,Grocery,Phoenix,Credit Card
144,2023-09-12,864.52,Grocery,,Cash
227,2023-05-13,583.94,Grocery,Phoenix,Debit Card
14,2023-02-22,922.66,Grocery,New York,PayPal
303,2023-02-20,758.72,Books,Houston,Credit Card
65,2024-02-09,56.36,Books,New York,Debit Card
257,2024-04-21,710.17,Grocery,Los Angeles,Credit Card
344,2022-04-19,1148.67,Books,Los Angeles,PayPal
251,2022-03-28,1203.44,Electronics,New York,
363,2022-12-16,854.88,Beauty,Los Angeles,Debit Card
193,2023-11-25,554.35,,New York,Cash
182,2022-11-13,-5.06,,Phoenix,Cash
74,2022-10-20,1585.78,Home,,Debit Card
120,2023-01-30,1298.29,,Houston,Cash
146,2022-10-24,876.6,Toys,,Debit Card
401,2023-09-22,584.37,Home,Los Angeles,
468,2022-03-24,1336.86,,Houston,Credit Card
175,2022-07-01,1314.26,Beauty,New York,Debit Card
295,2022-03-30,1640.95,Home,Houston,Cash
340,2024-01-09,1246.14,Grocery,Los Angeles,Debit Card
59,2023-10-04,1089.66,,New York,Credit Card
245,2022-07-29,663.95,Grocery,Los Angeles,Debit Card
64,2023-08-23,302.18,Grocery,Houston,
146,2023-01-12,822.31,,New York,Credit Card
78,2022-07-17,33.36,Electronics,,Debit Card
173,2022-09-09,1135.29,,Phoenix,
125,2022-03-16,406.43,Toys,Houston,PayPal
321,2023-01-25,753.78,Books,Los Angeles,Credit Card
275,2022-04-16,976.69,,Los Angeles,
176,2022-12-16,1789.99,,Los Angeles,Credit Card
399,2022-02-01,1627.2,Home,Los Angeles,
150,2023-04-01,1730.26,Books,,PayPal
74,2022-10-14,625.0,Home,Los Angeles,Debit Card
428,2023-02-06,621.17,Beauty,Phoenix,Credit Card
134,2023-06-08,579.95,Beauty,Los Angeles,Debit Card
411,2023-12-27,728.89,Clothing,New York,PayPal
71,2023-02-28,1152.97,Beauty,Chicago,Credit Card
171,2022-05-27,1635.03,Electronics,,Credit Card
385,2023-03-04,1419.03,Grocery,Phoenix,Debit Card
360,2024-03-07,423.18,Toys,,Debit Card
295,2023-03-24,1736.04,Home,New York,Debit Card
101,2023-05-21,917.55,Electronics,Chicago,PayPal
371,2024-05-28,1753.21,Home,New York,Cash
336,2022-01-25,399.26,,Los Angeles,Credit Card
285,2022-05-28,1546.08,Books,Houston,
80,2023-08-05,1394.42,Toys,Chicago,Credit Card
203,2024-02-24,1456.99,Electronics,Houston,Debit Card
35,2024-03-23,1649.14,Electronics,,Credit Card
369,2022-10-27,1001.79,Toys,Los Angeles,Credit Card
396,2023-07-11,399.12,Books,Houston,Credit Card
196,2022-06-20,1876.39,,Phoenix,Credit Card
379,2023-12-16,405.76,Electronics,,PayPal
130,2022-10-20,1780.21,Grocery,New York,Cash
470,2023-08-05,1427.54,Electronics,New York,Debit Card
319,2022-04-06,1815.27,Books,Chicago,Credit Card
497,2022-01-01,145.67,Home,Chicago,Credit Card
177,2023-06-28,1427.94,Electronics,Phoenix,Credit Card
269,2023-08-14,1274.23,Electronics,Chicago,PayPal
32,2022-10-06,476.4,Home,Houston,Credit Card
175,2022-08-07,1665.61,Books,Phoenix,
141,2022-08-11,949.4,,Chicago,PayPal
101,2022-04-16,1843.57,,Chicago,Credit Card
57,2024-04-15,896.11,Toys,New York,Credit Card
312,2024-03-20,1822.91,Clothing,Houston,Cash
287,2022-07-29,962.3,Clothing,Houston,Credit Card
265,2023-03-11,1961.71,,Houston,Credit Card
293,2024-05-01,764.61,Home,Phoenix,
104,2022-06-13,821.78,,,Credit Card
443,2023-07-04,406.83,Books,Chicago,PayPal
35,2023-03-09,647.57,Grocery,Phoenix,PayPal
488,2022-09-11,1152.79,,Los Angeles,PayPal
205,2022-04-07,930.93,,Chicago,Cash
349,2024-04-13,528.05,Beauty,Houston,Cash
445,2024-04-14,1748.69,Books,New York,Debit Card
175,2024-04-25,918.67,,,Credit Card
287,2022-08-16,502.64,Clothing,,PayPal
364,2022-11-24,242.82,,Chicago,PayPal
496,2024-04-03,1084.18,Books,New York,Cash
474,2024-01-10,1683.16,,,Debit Card
367,2023-05-11,1584.65,,Houston,
60,2024-02-18,997.54,Grocery,Chicago,Debit Card
247,2023-02-04,388.82,Electronics,New York,Credit Card
75,2024-04-27,274.53,Toys,Los Angeles,Debit Card
149,2023-11-26,1928.27,Home,,
421,2023-04-03,1970.77,Clothing,,Cash
402,2023-03-14,1868.7,,New York,Credit Card
313,2024-03-01,791.51,,Houston,PayPal
313,2023-01-22,1043.27,Books,Los Angeles,PayPal
9,2022-06-05,314.57,Toys,Los Angeles,
365,2024-03-10,912.38,Books,,Debit Card
46,2024-02-18,509.33,Electronics,Houston,Credit Card
146,2022-09-07,836.88,Clothing,Chicago,Credit Card
301,2022-12-03,64.66,Clothing,New York,Credit Card
425,2023-03-06,7.92,,New York,Debit Card
287,2022-08-02,1335.54,,Chicago,Cash
285,2022-07-28,433.52,Toys,Phoenix,Cash
184,2022-04-02,1196.25,Clothing,Chicago,Cash
292,2022-09-16,762.65,,Houston,
146,2022-09-03,1622.75,Electronics,Los Angeles,Credit Card
487,2022-05-23,1632.75,Beauty,Houston,PayPal
266,2023-02-07,1072.84,Toys,,Cash
369,2022-05-12,573.1,Electronics,,Credit Card
377,2022-05-25,31.79,Beauty,,Credit Card
342,2024-03-19,25.11,Clothing,Phoenix,Credit Card
174,2024-04-23,277.91,Clothing,Houston,
30,2023-12-14,1448.24,Books,Chicago,Credit Card
466,2023-09-05,1422.66,Books,,Credit Card
30,2022-02-08,1174.56,,,Cash
34,2023-06-18,219.06,Electronics,,PayPal
273,2022-06-27,1048.72,Books,Chicago,
34,2023-09-07,1509.56,Electronics,Phoenix,
473,2022-08-14,1263.05,Beauty,Houston,Credit Card
214,2023-07-01,1831.54,Electronics,Phoenix,Credit Card
71,2023-03-16,1035.02,Home,,Cash
235,2022-09-20,1535.9,Electronics,,PayPal
113,2024-04-28,1724.96,Clothing,New York,PayPal
485,2024-03-09,1480.78,Electronics,,Cash
477,2023-04-04,1233.66,Toys,Los Angeles,Credit Card
64,2022-05-24,1331.2,Books,Houston,Credit Card
183,2024-02-15,1454.23,Beauty,,Credit Card
354,2023-06-06,985.43,Beauty,,Debit Card
278,2022-08-10,812.43,Books,Houston,Cash
341,2022-01-26,166.44,Beauty,,
474,2023-08-30,309.42,Beauty,Houston,Credit Card
426,2022-01-12,1135.45,Books,Houston,
