CustomerID,TransactionDate,Amount,ProductCategory,Location,PaymentMethod
CUST0444,2024-01-08,1141.45,Grocery,,Credit Card
cust0296,2023-07-28,1721.5,Beauty,Phoenix,Debit
CUST0405,2023-10-06,1656.41,Home,,cash
CUST0011,2023-04-21,1921.98,Electronics,,
CUST0065,2022-01-21,1489.72,Clothing,New York,cash
CUST0300,2022-09-12,1916.64,,los angeles,cash
CUST0158,2022-11-19,692.62,Books,,CRD
CUST0031,2022-12-02,1650.97,Clothing,,cash
CUST0022,2022-03-04,1757.43,Toys,los angeles,
CUST0206,2022-12-18,1864.66,,HOUSTON,Debit
CUST0206,2023-03-27,148.52,Home,Phoenix,
CUST0291,2022-12-28,476.41,Electronics,,Credit Card
CUST0279,2024-02-09,1681.52,Beauty,New York,paypal
CUST0150,2022-09-10,162.76,Home,,CRD
CUST0123,2023-08-05,363.73,Home,,Credit Card
CUST0149,2023-11-27,1223.02,Grocery,,cash
CUST0242,2023-04-13,46.63,Grocery,Phoenix,cash
CUST0393,2023-02-24,-0.58,Books,Chicago,Debit
CUST0194,2022-09-20,128.06,Beauty,New York,Credit Card
CUST0320,2023-04-18,1917.39,Home,,Debit
CUST0447,2022-11-03,813.29,Toys,New York,paypal
CUST0020,2023-07-28,,Grocery,HOUSTON,Debit
CUST0074,2022-08-02,838.66,,,Credit Card
CUST0133,2023-04-10,223.28,Books,Phoenix,paypal
cust0475,2024-03-27,80.26,,HOUSTON,paypal
CUST0441,2024-05-30,1209.69,Electronics,Phoenix,Debit
CUST0275,2022-10-12,1876.35,,HOUSTON,paypal
CUST0387,2022-04-25,1709.91,Books,,paypal
CUST0458,2024-05-16,976.83,,Chicago,Debit
CUST0496,2023-07-21,1919.31,Clothing,,Credit Card
CUST0430,2022-10-05,1549.08,Electronics,los angeles,paypal
CUST0303,2023-06-20,1801.3,,HOUSTON,Debit
CUST0227,2023-01-03,1923.22,Books,,Debit
CUST0146,2023-04-06,17.99,Toys,New York,Debit
CUST0310 ,2022-12-24,377.93,Beauty,New York,Debit
CUST0203,2022-09-28,1572.92,Electronics,Chicago,Credit Card
CUST0088,2022-08-27,1787.82,Electronics,,
CUST0237,2022-10-02,1513.5,Clothing,New York,Credit Card
CUST0254,2024-05-08,1405.35,Clothing,Phoenix,Debit
CUST0191,2022-09-03,1678.78,Clothing,New York,cash
CUST0316,2023-10-12,1846.43,Grocery,,paypal
CUST0239 ,2023-07-26,944.09,Beauty,Chicago,cash
CUST0094,2022-03-22,1983.63,Toys,,Debit
CUST0008,2023-12-12,1287.83,Books,los angeles,CRD
CUST0274,2022-02-22,61.25,Toys,HOUSTON,cash
CUST0353,2022-02-21,944.53,Grocery,Phoenix,CRD
CUST0335,2022-06-05,1555.86,Electronics,Phoenix,paypal
CUST0122,2024-04-01,822.35,Grocery,New York,cash
CUST0210,2023-08-21,52.67,Home,HOUSTON,CRD
CUST0016,2023-05-22,479.22,Home,,cash
CUST0014,2022-08-10,1226.83,Clothing,los angeles,Credit Card
CUST0088,2022-04-22,400.43,Beauty,Phoenix,Credit Card
CUST0242,2023-11-02,773.59,Grocery,los angeles,Credit Card
CUST0422,2023-12-28,1544.68,Beauty,,Credit Card
CUST0057,2023-07-15,1613.56,Clothing,HOUSTON,Credit Card
CUST0157,2022-02-25,1966.33,Grocery,,Debit
CUST0151,2022-05-15,359.17,Grocery,New York,
CUST0074,2022-08-08,1821.85,Toys,,Credit Card
CUST0376,2023-11-12,1458.15,Toys,Chicago,
CUST0409,2022-07-04,745.41,Electronics,los angeles,
CUST0329,2022-11-20,179.69,Grocery,HOUSTON,CRD
CUST0239,2022-11-04,1437.6,Electronics,,Debit
CUST0177,2023-01-03,1164.54,Home,New York,CRD
CUST0055,2023-11-15,211.98,,Phoenix,Credit Card
CUST0221,2023-02-19,1986.67,Toys,,cash
CUST0454,2023-05-06,1107.57,,,CRD
CUST0238,2022-03-02,1814.79,,Phoenix,paypal
CUST0133 ,2023-03-25,1639.94,,New York,cash
CUST0017,2023-09-27,1691.21,Grocery,New York,CRD
CUST0026,2024-01-25,1449.46,,,Debit
CUST0493,2022-05-11,1665.55,Home,los angeles,paypal
CUST0262,2023-04-05,1888.54,Electronics,Phoenix,Debit
CUST0294,2023-02-25,630.31,Beauty,los angeles,Debit
CUST0005,2022-06-20,390.6,,,
CUST0008,2022-12-03,,Books,,Debit
CUST0011 ,2022-09-12,1584.49,Beauty,HOUSTON,Debit
CUST0314 ,2023-08-09,1533.92,Clothing,New York,paypal
CUST0409 ,2024-05-26,1699.29,Beauty,Phoenix,
CUST0421,2023-12-03,983.89,,,cash
CUST0484,2024-01-15,914.26,Electronics,HOUSTON,Credit Card
CUST0376,2023-07-11,1977.87,Clothing,,cash
CUST0133,2022-02-11,91.83,,Chicago,
CUST0223,2022-04-10,1443.26,Books,HOUSTON,Credit Card
CUST0268,2022-11-22,175.86,,,paypal
CUST0169,2024-02-17,1142.4,Toys,los angeles,Credit Card
CUST0134,2023-11-12,14.2,Home,los angeles,paypal
CUST0143,2022-01-31,887.42,Beauty,Phoenix,cash
CUST0146,2023-12-22,539.41,Beauty,HOUSTON,CRD
CUST0028,2023-07-18,267.28,Electronics,,Debit
CUST0277,2023-12-07,1009.06,Grocery,,Debit
CUST0306,2022-10-23,1935.97,Grocery,HOUSTON,Debit
CUST0178,2022-03-13,988.73,Home,los angeles,CRD
CUST0468,2022-07-17,817.29,Grocery,los angeles,paypal
cust0009,2023-09-27,180.35,,los angeles,cash
CUST0055,2023-12-05,831.53,Clothing,,Debit
CUST0499,2023-08-02,25.98,Beauty,New York,Credit Card
CUST0309,2022-02-26,521.65,Beauty,New York,Credit Card
CUST0288,2022-05-27,911.15,Electronics,New York,
CUST0465,2022-05-11,1131.27,Beauty,New York,paypal
CUST0016,2022-09-28,1892.47,Home,New York,CRD
CUST0223,2022-08-18,1911.0,Toys,Chicago,CRD
CUST0497,2023-11-02,347.19,Grocery,HOUSTON,CRD
CUST0437,2023-01-28,1648.69,Electronics,New York,cash
cust0122,2024-02-01,1595.08,Books,,paypal
CUST0077,2022-12-25,1112.25,Beauty,New York,CRD
CUST0274,2022-11-22,1511.29,Grocery,,CRD
CUST0094,2022-01-04,1013.87,Beauty,,CRD
CUST0478,2023-02-14,1904.93,Grocery,Chicago,Credit Card
CUST0319,2023-02-23,1703.13,,Phoenix,paypal
CUST0151,2024-04-29,151.84,Grocery,Phoenix,Credit Card
cust0186,2022-04-22,1610.62,Toys,Phoenix,cash
CUST0155,2022-05-09,462.94,Toys,,Debit
CUST0158,2024-01-27,1505.34,,los angeles,Credit Card
CUST0173,2023-03-20,1685.39,Home,los angeles,paypal
CUST0403,2023-02-14,1316.45,Toys,,paypal
CUST0046,2022-04-14,1337.87,,,Debit
CUST0042,2023-04-20,490.65,Beauty,los angeles,paypal
CUST0347,2022-10-22,995.89,,,Debit
CUST0271,2023-08-24,1600.76,,New York,CRD
CUST0444,2022-12-22,1691.95,Clothing,New York,Debit
CUST0418,2022-11-15,384.11,Toys,New York,
CUST0442 ,2022-02-22,615.02,,HOUSTON,Credit Card
CUST0123,2022-04-13,1424.2,,HOUSTON,Credit Card
CUST0104,2023-12-17,395.31,,Phoenix,cash
CUST0468,2022-03-24,169.83,Toys,New York,Credit Card
CUST0471,2024-04-12,224.72,Clothing,,
CUST0051,2023-04-23,1521.47,,HOUSTON,Credit Card
CUST0054,2024-02-15,769.79,Grocery,,paypal
CUST0316,2022-02-22,1440.73,Toys,New York,cash
CUST0433,2023-04-23,1641.17,Home,,paypal
CUST0322,2022-07-30,1915.99,Home,los angeles,paypal
CUST0362,2023-04-29,1844.47,,Phoenix,
CUST0228,2022-01-04,938.06,,Phoenix,Credit Card
CUST0240,2023-03-02,202.63,Electronics,Phoenix,
CUST0399,2024-05-04,300.8,Books,,cash
CUST0302,2023-01-29,495.14,,,Credit Card
CUST0249,2022-08-21,71.04,Beauty,Phoenix,Credit Card
CUST0004,2022-10-21,1089.53,,Chicago,paypal
CUST0497,2022-01-16,331.13,Toys,,paypal
CUST0394,2023-02-09,1927.66,Grocery,,Credit Card
CUST0020,2023-01-29,1200.95,Beauty,Phoenix,paypal
CUST0133,2023-04-29,30.05,,,
CUST0224,2022-05-02,484.27,Home,,
CUST0483,2022-11-26,100.39,Clothing,,CRD
CUST0422,2022-03-16,-1.13,Electronics,los angeles,Debit
CUST0482,2023-10-27,1040.59,Toys,,Debit
CUST0109,2023-12-13,216.14,,,Debit
CUST0148,2022-10-27,1001.81,Books,New York,Credit Card
CUST0055,2023-09-08,1616.83,Clothing,,Credit Card
cust0118,2022-03-14,747.88,Home,,
CUST0199,2023-02-18,1422.96,Books,los angeles,
CUST0315,2022-08-27,612.81,Clothing,New York,Credit Card
CUST0420,2024-02-19,545.04,,HOUSTON,paypal
CUST0080,2024-04-19,1614.85,Beauty,,Credit Card
CUST0127,2022-11-25,1486.36,Clothing,los angeles,cash
CUST0464,2023-05-20,652.33,Clothing,los angeles,Debit
CUST0392,2023-06-03,187.91,Home,Chicago,Debit
CUST0481,2024-02-20,1339.61,,los angeles,Debit
CUST0010,2024-03-16,578.36,Home,,paypal
CUST0237,2022-02-07,709.79,,New York,Credit Card
CUST0032,2023-04-20,236.23,Beauty,,paypal
CUST0247,2023-10-19,1502.8,,,
CUST0051,2022-11-11,1957.19,,New York,Debit
CUST0152,2024-05-10,596.45,Home,,CRD
CUST0197 ,2022-12-07,511.72,Beauty,,cash
CUST0076,2022-07-10,1105.55,Toys,New York,CRD
CUST0129,2023-04-02,1301.93,Beauty,,Debit
CUST0485,2024-05-04,1409.88,Home,los angeles,
CUST0472,2023-03-04,1380.17,Home,Phoenix,Debit
CUST0271,2023-06-01,1670.15,Electronics,HOUSTON,
CUST0409,2023-06-20,1987.23,Books,los angeles,Credit Card
CUST0400,2022-08-29,512.01,Home,,Credit Card
CUST0484,2024-03-01,281.03,Books,Phoenix,CRD
CUST0490,2023-09-03,1706.05,Beauty,Chicago,Credit Card
CUST0350,2022-11-26,817.1,Electronics,,CRD
CUST0452,2023-12-29,671.39,Toys,los angeles,CRD
CUST0301,2022-01-29,474.89,,Chicago,Debit
CUST0245,2023-02-17,1496.65,Grocery,HOUSTON,
CUST0031,2022-06-29,1886.82,Grocery,HOUSTON,Credit Card
CUST0039,2024-04-30,735.69,,HOUSTON,cash
CUST0252,2022-06-18,104.98,Toys,los angeles,cash
CUST0191,2022-10-02,1672.67,Beauty,Phoenix,cash
CUST0192,2022-04-17,1669.45,Electronics,los angeles,cash
CUST0092,2022-07-04,1491.22,,New York,Credit Card
CUST0456,2023-11-26,789.02,,,Credit Card
cust0280,2023-04-21,1765.91,Electronics,los angeles,Credit Card
CUST0100,2024-03-08,69.07,Home,,Credit Card
CUST0150,2022-08-02,361.35,,los angeles,paypal
CUST0193,2024-05-23,217.4,,los angeles,cash
CUST0228,2022-09-05,1830.92,Electronics,Phoenix,Debit
CUST0017,2024-02-14,1858.55,Toys,New York,Debit
CUST0316,2024-04-17,1973.15,Home,New York,
CUST0378,2022-05-11,918.65,Grocery,,CRD
CUST0441,2023-08-10,226.92,Beauty,los angeles,paypal
CUST0153,2023-07-31,1632.38,Electronics,los angeles,CRD
CUST0232,2022-12-06,1646.37,,,Debit
CUST0156,2022-07-30,1172.11,Toys,Phoenix,
CUST0192 ,2023-06-02,1716.92,Beauty,Chicago,Credit Card
CUST0254,2024-02-11,819.69,Electronics,los angeles,Credit Card
CUST0341,2022-04-16,1125.74,Grocery,Phoenix,Credit Card
CUST0396,2023-01-16,1551.03,Toys,,Debit
CUST0144,2023-08-10,1826.88,Books,los angeles,Debit
CUST0099,2022-06-27,3.19,Grocery,los angeles,paypal
CUST0079,2023-10-30,1608.77,Home,,Credit Card
CUST0453,2022-12-12,560.2,Electronics,los angeles,CRD
CUST0417,2023-07-28,562.52,Books,Phoenix,Debit
CUST0126,2022-06-16,582.03,Books,HOUSTON,Debit
CUST0068 ,2022-12-22,1124.3,,,Debit
CUST0426,2022-10-03,1502.84,Clothing,los angeles,cash
CUST0400,2023-09-05,779.57,Grocery,New York,Credit Card
CUST0496,2022-07-22,141.26,,Chicago,cash
CUST0082,2022-01-16,761.7,Toys,,Credit Card
CUST0462,2023-09-30,1971.83,Clothing,Phoenix,Debit
CUST0229,2022-08-23,190.75,Home,los angeles,
CUST0484,2022-10-08,941.64,Grocery,,cash
CUST0205,2022-04-16,1793.57,Grocery,,Credit Card
CUST0218,2024-04-08,1530.57,Electronics,New York,cash
CUST0338,2023-06-30,1803.8,Home,,Debit
CUST0098,2022-04-19,116.22,Books,,paypal
CUST0163,2022-08-03,1436.79,Grocery,New York,cash
CUST0154,2024-05-11,89.23,,HOUSTON,cash
CUST0072,2023-09-12,1947.39,Home,,
CUST0068,2022-04-06,998.45,Books,,paypal
CUST0346,2023-07-07,1580.35,Grocery,,Credit Card
CUST0278,2022-02-12,857.16,Beauty,,cash
CUST0107,2024-02-15,332.01,,HOUSTON,paypal
CUST0447,2022-02-28,323.52,,,cash
CUST0492,2022-02-28,1765.68,Home,,cash
CUST0184,2023-06-28,376.13,,los angeles,paypal
CUST0364,2022-05-19,803.11,Grocery,New York,
CUST0204,2023-11-06,1164.85,Grocery,Chicago,paypal
CUST0442,2022-11-23,1471.6,Clothing,,cash
CUST0285,2022-07-07,1737.85,Electronics,,Credit Card
CUST0181,2023-11-11,1866.99,Beauty,los angeles,paypal
CUST0283,2023-08-27,1518.56,Grocery,,Credit Card
CUST0485,2022-06-16,483.82,Toys,New York,paypal
CUST0090,2024-03-17,17.02,Beauty,HOUSTON,Debit
cust0228,2022-01-01,517.18,Home,,Credit Card
CUST0185,2022-07-09,,Toys,,Credit Card
CUST0119,2022-02-21,1472.02,Clothing,Phoenix,Debit
CUST0391,2023-09-27,347.05,Grocery,Chicago,CRD
CUST0487,2023-01-27,1702.88,Electronics,HOUSTON,Credit Card
CUST0074,2023-11-06,64.92,Beauty,Chicago,CRD
CUST0351,2024-04-30,1679.49,,HOUSTON,Debit
CUST0112,2024-01-01,1878.18,Electronics,New York,cash
CUST0238,2022-10-05,841.56,,,CRD
CUST0439,2022-04-24,403.23,Books,,CRD
CUST0330,2023-09-25,510.54,Clothing,HOUSTON,paypal
CUST0103,2023-02-03,691.42,Toys,New York,
CUST0092,2023-11-06,1788.47,,Chicago,CRD
CUST0458,2022-02-02,838.2,Books,,paypal
CUST0093,2022-02-16,1635.77,Beauty,,Credit Card
CUST0440,2023-06-08,1096.46,Electronics,New York,CRD
CUST0290,2022-11-03,1391.64,Electronics,los angeles,paypal
CUST0228,2024-03-01,527.31,,los angeles,Debit
CUST0220,2024-03-26,384.7,Beauty,Phoenix,paypal
CUST0390,2022-06-19,711.46,Toys,,cash
CUST0116,2024-02-19,265.0,,Phoenix,Credit Card
CUST0240,2023-06-13,,Toys,New York,
cust0491,2023-05-28,1747.54,Home,HOUSTON,
CUST0090,2024-01-14,549.84,Home,,cash
CUST0428,2023-08-19,1559.84,,Phoenix,Credit Card
cust0219,2023-10-26,1266.53,Clothing,Chicago,Debit
CUST0490,2022-09-26,544.37,,New York,CRD
CUST0043,2023-04-08,1684.92,Home,HOUSTON,paypal
CUST0435,2023-11-27,1752.45,Books,HOUSTON,cash
CUST0462,2022-03-10,729.16,Toys,,Credit Card
CUST0419,2023-09-16,1138.22,Electronics,los angeles,CRD
CUST0357,2024-05-13,211.09,,Chicago,paypal
CUST0233,2024-05-07,1119.82,Electronics,Chicago,Debit
CUST0386,2022-02-04,668.3,Electronics,los angeles,
CUST0137,2023-08-30,1013.48,Books,New York,CRD
CUST0226,2022-01-23,1633.02,,,Credit Card
CUST0070,2022-07-07,835.47,,Phoenix,
CUST0042,2024-02-29,1018.92,,,cash
CUST0112,2022-12-04,1349.27,Electronics,HOUSTON,CRD
CUST0294,2022-11-08,1356.27,Grocery,,cash
CUST0445,2024-02-14,957.97,Beauty,New York,
CUST0409,2022-11-27,1694.8,Toys,Phoenix,Debit
CUST0061,2022-03-02,517.35,,HOUSTON,
CUST0280,2023-12-01,1443.81,Electronics,HOUSTON,CRD
CUST0430,2022-03-13,798.46,Grocery,Phoenix,
CUST0008,2024-04-09,1156.24,Grocery,,cash
CUST0042,2023-08-04,1630.97,Grocery,HOUSTON,Credit Card
CUST0215,2024-02-27,400.19,Books,HOUSTON,Credit Card
CUST0469,2023-07-01,840.01,Toys,Phoenix,paypal
CUST0301,2022-01-31,404.56,,,
CUST0453,2024-02-29,467.18,Home,Chicago,
CUST0308,2022-04-26,557.38,Beauty,HOUSTON,Credit Card
CUST0307,2023-09-24,,,HOUSTON,Debit
CUST0133,2023-06-28,316.44,Toys,los angeles,cash
CUST0381,2023-11-06,1570.56,Electronics,,Debit
CUST0356,2024-01-29,141.44,,New York,CRD
CUST0441,2023-01-31,1264.38,Toys,,Debit
CUST0176,2023-06-25,1155.6,Electronics,New York,CRD
CUST0130,2023-08-18,1841.23,Grocery,,
CUST0169 ,2024-03-04,83.23,,New York,cash
CUST0212,2022-02-13,887.0,Electronics,los angeles,Credit Card
CUST0277 ,2024-05-29,121.84,Grocery,HOUSTON,Debit
CUST0308,2023-07-18,339.45,Toys,,paypal
CUST0168,2022-01-31,1317.63,Electronics,HOUSTON,Debit
CUST0338,2022-12-14,1902.33,Grocery,,
CUST0142,2023-03-06,1075.07,Beauty,Phoenix,
CUST0308,2023-01-30,1715.74,Grocery,,CRD
cust0068,2022-05-17,1679.75,Books,Phoenix,Credit Card
CUST0326,2022-06-29,1988.47,Beauty,los angeles,
CUST0136,2022-08-12,645.39,Beauty,,
CUST0130,2023-06-19,1357.74,,New York,Credit Card
CUST0377,2024-04-09,1320.47,Grocery,Chicago,Debit
CUST0192,2023-09-03,27.32,Clothing,los angeles,Debit
CUST0128 ,2022-09-30,1135.45,Beauty,,
CUST0313,2024-02-19,892.21,Grocery,,paypal
CUST0163,2024-02-23,1781.71,Toys,New York,paypal
CUST0358,2022-09-19,997.48,Clothing,,cash
CUST0405,2022-10-13,1356.14,Books,,CRD
CUST0140,2023-06-07,1089.04,Clothing,Chicago,
CUST0256,2023-01-14,545.65,Beauty,HOUSTON,Debit
CUST0492,2023-03-15,67.27,Beauty,,CRD
CUST0320,2023-02-22,560.24,Clothing,los angeles,paypal
CUST0291,2024-05-25,1773.81,Grocery,los angeles,
CUST0132,2023-06-22,767.77,Grocery,HOUSTON,cash
CUST0006,2023-02-12,136.07,,Phoenix,cash
CUST0097,2023-01-22,1216.65,Grocery,Phoenix,
CUST0488,2022-09-11,422.83,,,CRD
CUST0205,2023-04-21,1417.33,,Phoenix,Debit
CUST0400,2022-11-05,234.05,Toys,Phoenix,Debit
CUST0486,2022-09-15,1789.38,Books,New York,paypal
CUST0271,2024-02-22,,Grocery,los angeles,CRD
CUST0003,2022-10-24,587.96,,HOUSTON,Debit
CUST0371,2022-03-10,1912.73,Toys,,
cust0437,2023-08-01,132.14,Toys,New York,Credit Card
CUST0416,2022-11-26,296.13,,HOUSTON,Debit
CUST0314,2023-10-22,647.72,Beauty,Chicago,Debit
CUST0342,2022-05-19,586.67,Electronics,Chicago,cash
CUST0333,2023-06-16,357.13,Home,,Debit
CUST0478,2023-03-13,850.5,Clothing,Phoenix,paypal
CUST0318,2023-08-06,1879.73,,,Credit Card
CUST0439,2023-07-01,254.73,Electronics,New York,CRD
CUST0126,2022-01-03,891.63,Beauty,HOUSTON,Credit Card
CUST0221,2023-05-07,297.4,Toys,,Credit Card
CUST0408,2023-05-18,507.83,Grocery,Chicago,Debit
CUST0337,2023-11-08,1233.53,Beauty,New York,Credit Card
CUST0251,2023-10-20,330.81,,Chicago,Credit Card
CUST0045,2024-02-20,1323.11,Electronics,los angeles,
CUST0319,2023-08-21,1191.22,Clothing,Phoenix,Debit
CUST0100,2022-02-11,371.65,Grocery,,paypal
CUST0159,2023-04-05,566.09,Electronics,,paypal
CUST0014,2023-07-02,826.13,Grocery,,Debit
CUST0034,2022-01-06,1380.57,,HOUSTON,paypal
CUST0388,2024-03-16,937.15,Electronics,,cash
CUST0500,2023-05-10,1387.1,Grocery,,cash
CUST0041,2023-01-28,377.1,Toys,New York,cash
CUST0286,2023-06-06,-7.07,Home,Phoenix,
CUST0378,2022-11-25,1789.35,,Chicago,paypal
CUST0318,2023-01-10,490.24,Clothing,HOUSTON,Credit Card
CUST0421,2022-02-21,562.96,Books,,Credit Card
CUST0164,2022-05-01,1074.55,Electronics,,Debit
CUST0404,2022-06-03,348.2,,New York,
CUST0196,2022-06-14,1532.03,Electronics,los angeles,cash
CUST0421,2023-02-13,1365.83,Toys,,
CUST0338,2023-07-08,15.02,Beauty,Chicago,Debit
CUST0174,2023-01-27,557.79,Beauty,,cash
CUST0105,2022-12-17,1438.87,Grocery,los angeles,Credit Card
CUST0310,2022-11-04,519.93,Electronics,Phoenix,cash
CUST0391,2023-03-19,969.64,,,cash
cust0497,2023-11-27,1428.43,Clothing,Phoenix,
CUST0323,2022-10-16,1729.96,Clothing,New York,Debit
CUST0467,2023-02-04,750.93,Clothing,Chicago,cash
CUST0174,2022-12-18,317.65,Beauty,los angeles,Debit
CUST0058,2023-02-17,55.02,,,
CUST0082,2022-11-18,444.04,,,Credit Card
CUST0488,2023-12-30,549.82,,,
CUST0030,2023-11-27,1782.34,Grocery,,Debit
CUST0385,2023-02-04,1489.25,Home,,Debit
CUST0216,2023-05-13,1605.85,Beauty,los angeles,CRD
CUST0168,2023-08-14,745.61,Electronics,Chicago,Debit
CUST0071,2022-03-17,1477.12,Toys,New York,Debit
CUST0417,2023-04-05,1.93,Beauty,Phoenix,CRD
CUST0476,2023-02-07,465.37,Beauty,HOUSTON,Debit
CUST0005,2022-05-13,1459.18,Clothing,,
CUST0429 ,2022-05-04,12.01,Books,Phoenix,Credit Card
CUST0085,2024-01-29,466.89,Electronics,los angeles,paypal
CUST0312,2022-06-11,1374.0,,,paypal
CUST0357,2022-08-25,1713.51,Grocery,HOUSTON,Credit Card
CUST0367,2022-02-14,257.43,,Chicago,CRD
CUST0339,2024-04-10,539.44,Grocery,New York,paypal
CUST0286,2022-10-16,1383.91,Home,los angeles,cash
CUST0286 ,2024-01-06,1091.53,Beauty,Chicago,
CUST0109,2024-05-09,1688.99,Home,HOUSTON,CRD
CUST0086,2023-12-04,735.7,Clothing,HOUSTON,cash
CUST0162,2023-01-25,14.26,Beauty,New York,CRD
CUST0159,2022-02-01,889.77,Toys,HOUSTON,
CUST0216,2023-02-20,22.23,Books,Chicago,Credit Card
cust0187,2022-07-23,1358.6,Clothing,HOUSTON,Debit
CUST0326,2023-03-10,989.07,Clothing,Chicago,CRD
CUST0270,2022-03-05,740.57,Grocery,Chicago,paypal
CUST0126,2022-11-11,879.1,Toys,New York,
CUST0136,2023-01-10,419.73,Home,,CRD
CUST0164,2022-05-07,1141.07,Clothing,,
CUST0327,2023-02-12,863.8,Toys,,
CUST0110,2023-02-02,1769.2,,los angeles,Debit
CUST0366,2022-09-28,1250.67,,HOUSTON,CRD
CUST0004,2023-04-25,88.84,Grocery,los angeles,
CUST0434,2024-01-19,168.29,Toys,los angeles,Credit Card
CUST0052,2022-06-17,41.32,Home,HOUSTON,CRD
CUST0098,2022-05-28,1377.31,,los angeles,
CUST0290,2023-02-19,571.08,Electronics,los angeles,cash
CUST0165,2022-06-17,1629.11,,HOUSTON,cash
CUST0335,2022-06-19,872.99,Books,Phoenix,
CUST0370,2022-12-13,1299.93,Electronics,los angeles,Debit
CUST0012,2022-09-15,1374.37,Electronics,New York,CRD
CUST0117,2022-06-29,1027.69,Toys,los angeles,Debit
CUST0254,2023-09-12,1177.89,Grocery,Phoenix,Credit Card
CUST0248,2022-11-25,1722.66,Home,,paypal
CUST0065,2022-02-28,1828.83,,Chicago,CRD
CUST0312,2022-07-26,,Books,New York,Credit Card
CUST0427,2022-10-19,1969.21,Books,,Debit
CUST0389,2023-10-03,1446.66,Grocery,los angeles,CRD
CUST0240,2022-03-19,822.48,,,Credit Card
CUST0206,2024-01-18,951.07,,New York,Debit
CUST0027,2024-03-27,59.45,Home,los angeles,cash
CUST0156,2022-10-22,160.48,Electronics,,CRD
CUST0153,2022-05-16,1794.59,Toys,New York,
CUST0223,2024-02-16,727.32,Grocery,HOUSTON,CRD
CUST0191,2022-01-03,,Beauty,,Debit
CUST0021,2023-02-19,373.73,,,paypal
CUST0407,2023-02-18,1764.91,Toys,HOUSTON,
CUST0294,2022-11-19,1185.98,Books,New York,cash
CUST0301,2023-08-08,1355.58,,,paypal
CUST0307,2022-09-21,1193.47,,HOUSTON,Credit Card
CUST0318,2024-04-13,620.3,Toys,Phoenix,
CUST0107,2023-03-03,1547.91,Beauty,Chicago,Debit
CUST0382,2023-08-28,507.09,Beauty,New York,Debit
CUST0368,2023-12-22,1868.47,,,
CUST0444,2022-12-04,1227.99,,Chicago,Debit
CUST0003,2022-07-06,1366.96,Beauty,,
CUST0449,2022-07-17,1631.41,,,paypal
CUST0154,2023-10-15,314.85,Beauty,,CRD
CUST0357,2024-05-17,1021.92,,Phoenix,Debit
CUST0066,2023-06-23,1282.35,,New York,paypal
CUST0498,2022-03-11,769.75,Electronics,HOUSTON,
CUST0375,2024-01-11,503.39,Home,HOUSTON,paypal
CUST0295,2022-10-05,776.74,Home,Phoenix,CRD
CUST0320,2024-03-04,1591.53,Books,,cash
CUST0002,2024-05-28,1835.84,Grocery,los angeles,CRD
CUST0026,2022-03-02,1143.6,Grocery,HOUSTON,Credit Card
cust0068,2022-12-31,1800.75,,,cash
CUST0143,2023-11-13,1852.85,Beauty,Chicago,paypal
CUST0184,2022-12-27,190.75,Grocery,Chicago,CRD
cust0003,2023-04-03,668.53,Beauty,,cash
CUST0150,2023-01-01,133.3,Beauty,Chicago,paypal
CUST0079,2022-09-20,1721.77,Toys,New York,cash
CUST0242,2022-01-06,278.88,Books,los angeles,cash
CUST0274,2022-01-18,1020.24,Books,,paypal
cust0445,2022-01-21,1916.25,Beauty,los angeles,Credit Card
CUST0153,2022-10-02,299.3,Books,Phoenix,
CUST0089 ,2024-01-19,87.51,,los angeles,Credit Card
CUST0398,2024-02-04,,Toys,,cash
CUST0395,2022-03-09,1645.58,,Phoenix,CRD
CUST0471,2023-08-13,1754.06,Grocery,,paypal
CUST0079,2022-04-23,411.59,Beauty,Phoenix,paypal
CUST0153,2022-02-13,922.72,Home,,CRD
CUST0252,2023-06-06,1947.1,Electronics,Phoenix,paypal
CUST0328,2023-08-10,494.94,Electronics,Chicago,cash
CUST0390,2022-05-24,1312.3,Beauty,New York,Debit
CUST0129,2023-10-29,1742.55,Electronics,,Debit
CUST0182,2023-09-07,1949.66,Grocery,Chicago,cash
CUST0431,2023-04-25,374.33,Toys,los angeles,Credit Card
CUST0289,2023-11-12,914.27,Toys,Phoenix,CRD
CUST0313,2022-04-27,1309.18,Clothing,Phoenix,CRD
CUST0466,2024-01-09,309.52,Electronics,Phoenix,cash
CUST0067,2022-11-24,1571.28,,,CRD
CUST0413,2022-04-19,1136.81,Grocery,los angeles,
CUST0087,2023-03-16,52.57,Home,,cash
CUST0319,2022-06-19,913.09,,Chicago,cash
CUST0435,2022-07-17,1396.59,Beauty,HOUSTON,Debit
CUST0110,2023-10-20,1828.66,Clothing,Chicago,Credit Card
CUST0272,2024-03-28,1526.36,,Phoenix,cash
CUST0399,2023-01-26,1644.89,Home,Phoenix,paypal
CUST0281,2022-01-24,1866.46,Grocery,los angeles,Debit
CUST0074,2023-05-01,229.28,,Phoenix,Credit Card
CUST0453,2023-04-28,1355.41,Electronics,New York,
CUST0391,2022-11-20,1646.08,,,
CUST0344,2022-10-15,1617.94,,Phoenix,paypal
CUST0037,2023-04-01,835.65,Home,Chicago,Debit
CUST0040,2023-07-12,1076.98,Electronics,,CRD
